"FIPS","State","County, State","2016 Food Insecurity Rate","# of Food Insecure Persons in 2016","Low Threshold in state","Low Threshold Type","High Threshold in state","High Threshold Type","% FI ≤ Low Threshold","% FI Btwn Thresholds","% FI > High Threshold","2016 Child food insecurity rate","# of Food Insecure Children in 2016","% food insecure children in HH w/ HH incomes below 185 FPL in 2016","% food insecure children in HH w/ HH incomes above 185 FPL in 2016","2016 Cost Per Meal","2016 Weighted Annual Food Budget Shortfall"
"18037","IN","Dubois County, Indiana","9.3%","  3,940 ","130%","SNAP","185%","Other Nutrition Program","45.4%","19.7%","34.9%","13.6%","  1,410 ","64%","36%","$2.75","$1,853,000.00"
"18039","IN","Elkhart County, Indiana","11.3%","  22,870 ","130%","SNAP","185%","Other Nutrition Program","64.5%","20.3%","15.1%","16.6%","  9,360 ","81%","19%","$2.62","$10,226,000.00"
"18041","IN","Fayette County, Indiana","15.6%","  3,690 ","130%","SNAP","185%","Other Nutrition Program","67.6%","14.2%","18.2%","21.6%","  1,150 ","85%","15%","$2.65","$1,670,000.00"
"18043","IN","Floyd County, Indiana","12.5%","  9,540 ","130%","SNAP","185%","Other Nutrition Program","47.4%","11.8%","40.7%","17.0%","  3,010 ","62%","38%","$2.80","$4,562,000.00"
"18045","IN","Fountain County, Indiana","12.9%","  2,160 ","130%","SNAP","185%","Other Nutrition Program","55.4%","19.2%","25.5%","17.8%","  680 ","73%","27%","$2.73","$1,008,000.00"
"18047","IN","Franklin County, Indiana","11.5%","  2,620 ","130%","SNAP","185%","Other Nutrition Program","55.4%","11.8%","32.8%","16.1%","  900 ","61%","39%","$2.87","$1,287,000.00"
"18049","IN","Fulton County, Indiana","12.0%","  2,460 ","130%","SNAP","185%","Other Nutrition Program","58.6%","17.3%","24.0%","18.0%","  880 ","76%","24%","$2.75","$1,157,000.00"
"18051","IN","Gibson County, Indiana","11.5%","  3,880 ","130%","SNAP","185%","Other Nutrition Program","51.8%","19.0%","29.2%","16.2%","  1,280 ","72%","28%","$2.68","$1,777,000.00"
"18053","IN","Grant County, Indiana","15.5%","  10,600 ","130%","SNAP","185%","Other Nutrition Program","61.6%","15.7%","22.6%","21.9%","  3,130 ","84%","16%","$2.47","$4,478,000.00"
"18055","IN","Greene County, Indiana","13.6%","  4,440 ","130%","SNAP","185%","Other Nutrition Program","58.8%","13.4%","27.9%","19.5%","  1,440 ","73%","27%","$2.58","$1,961,000.00"
"18057","IN","Hamilton County, Indiana","8.8%","  26,760 ","130%","SNAP","185%","Other Nutrition Program","28.2%","13.1%","58.8%","11.8%","  10,260 ","38%","62%","$3.30","$15,107,000.00"
"18059","IN","Hancock County, Indiana","10.2%","  7,310 ","130%","SNAP","185%","Other Nutrition Program","39.0%","11.9%","49.1%","14.6%","  2,560 ","52%","48%","$2.68","$3,342,000.00"
"18061","IN","Harrison County, Indiana","11.6%","  4,550 ","130%","SNAP","185%","Other Nutrition Program","53.3%","10.9%","35.7%","16.2%","  1,450 ","63%","37%","$2.68","$2,084,000.00"
"18063","IN","Hendricks County, Indiana","9.4%","  14,640 ","130%","SNAP","185%","Other Nutrition Program","29.7%","19.4%","50.8%","12.7%","  5,160 ","51%","49%","$2.79","$6,984,000.00"
"18065","IN","Henry County, Indiana","13.8%","  6,740 ","130%","SNAP","185%","Other Nutrition Program","56.5%","11.5%","32.1%","20.0%","  2,060 ","73%","28%","$2.51","$2,887,000.00"
"18067","IN","Howard County, Indiana","14.8%","  12,240 ","130%","SNAP","185%","Other Nutrition Program","58.9%","11.7%","29.4%","19.6%","  3,710 ","76%","24%","$2.65","$5,546,000.00"
"18069","IN","Huntington County, Indiana","11.8%","  4,320 ","130%","SNAP","185%","Other Nutrition Program","54.5%","18.0%","27.4%","17.3%","  1,410 ","78%","22%","$2.44","$1,804,000.00"
"18071","IN","Jackson County, Indiana","11.7%","  5,120 ","130%","SNAP","185%","Other Nutrition Program","60.3%","13.9%","25.8%","17.1%","  1,820 ","78%","22%","$2.36","$2,062,000.00"
"18073","IN","Jasper County, Indiana","10.4%","  3,490 ","130%","SNAP","185%","Other Nutrition Program","40.2%","24.4%","35.4%","15.4%","  1,260 ","71%","29%","$3.00","$1,792,000.00"
"18075","IN","Jay County, Indiana","13.0%","  2,750 ","130%","SNAP","185%","Other Nutrition Program","68.1%","17.2%","14.7%","19.0%","  1,040 ","88%","12%","$2.66","$1,251,000.00"
"18077","IN","Jefferson County, Indiana","13.3%","  4,300 ","130%","SNAP","185%","Other Nutrition Program","59.2%","14.4%","26.4%","19.0%","  1,320 ","79%","21%","$2.45","$1,799,000.00"
"18079","IN","Jennings County, Indiana","13.2%","  3,700 ","130%","SNAP","185%","Other Nutrition Program","55.0%","17.6%","27.4%","19.2%","  1,310 ","72%","28%","$2.64","$1,672,000.00"
"18081","IN","Johnson County, Indiana","11.0%","  16,220 ","130%","SNAP","185%","Other Nutrition Program","47.1%","16.4%","36.5%","15.1%","  5,670 ","69%","31%","$2.69","$7,451,000.00"
"18083","IN","Knox County, Indiana","13.8%","  5,220 ","130%","SNAP","185%","Other Nutrition Program","53.7%","15.1%","31.2%","18.7%","  1,510 ","75%","26%","$2.85","$2,542,000.00"
"18085","IN","Kosciusko County, Indiana","10.3%","  8,090 ","130%","SNAP","185%","Other Nutrition Program","52.7%","22.6%","24.7%","16.1%","  3,100 ","74%","26%","$2.68","$3,705,000.00"
"18087","IN","LaGrange County, Indiana","10.6%","  4,050 ","130%","SNAP","185%","Other Nutrition Program","63.1%","31.7%","5.2%","16.8%","  2,170 ","100%","0%","$2.92","$2,017,000.00"
"18089","IN","Lake County, Indiana","15.2%","  74,580 ","130%","SNAP","185%","Other Nutrition Program","58.7%","14.3%","27.0%","19.9%","  23,820 ","68%","32%","$2.74","$34,878,000.00"
"18091","IN","LaPorte County, Indiana","15.2%","  16,910 ","130%","SNAP","185%","Other Nutrition Program","55.2%","11.2%","33.6%","21.7%","  5,320 ","74%","26%","$2.66","$7,682,000.00"
"18093","IN","Lawrence County, Indiana","12.8%","  5,830 ","130%","SNAP","185%","Other Nutrition Program","60.4%","17.7%","22.0%","19.1%","  1,960 ","89%","11%","$2.43","$2,421,000.00"
"18095","IN","Madison County, Indiana","14.9%","  19,290 ","130%","SNAP","185%","Other Nutrition Program","58.3%","15.0%","26.7%","19.8%","  5,690 ","80%","20%","$2.64","$8,691,000.00"
"18097","IN","Marion County, Indiana","18.3%","  170,990 ","130%","SNAP","185%","Other Nutrition Program","63.5%","15.1%","21.4%","19.9%","  46,250 ","72%","28%","$2.74","$80,148,000.00"
"18099","IN","Marshall County, Indiana","10.2%","  4,790 ","130%","SNAP","185%","Other Nutrition Program","64.8%","21.1%","14.2%","15.8%","  1,890 ","88%","12%","$2.56","$2,096,000.00"
"18101","IN","Martin County, Indiana","12.0%","  1,220 ","130%","SNAP","185%","Other Nutrition Program","54.3%","15.6%","30.1%","17.7%","  410 ","70%","30%","$2.58","$537,000.00"
"18103","IN","Miami County, Indiana","13.9%","  5,020 ","130%","SNAP","185%","Other Nutrition Program","60.2%","17.4%","22.5%","19.8%","  1,560 ","87%","13%","$2.37","$2,034,000.00"
"18105","IN","Monroe County, Indiana","17.6%","  25,260 ","130%","SNAP","185%","Other Nutrition Program","63.1%","6.6%","30.3%","18.6%","  4,260 ","73%","28%","$3.05","$13,174,000.00"
"18107","IN","Montgomery County, Indiana","11.8%","  4,510 ","130%","SNAP","185%","Other Nutrition Program","53.3%","16.7%","30.0%","17.7%","  1,560 ","65%","35%","$2.74","$2,112,000.00"
"18109","IN","Morgan County, Indiana","11.9%","  8,240 ","130%","SNAP","185%","Other Nutrition Program","49.5%","13.5%","37.0%","18.1%","  2,970 ","68%","32%","$2.85","$4,015,000.00"
"18111","IN","Newton County, Indiana","12.2%","  1,710 ","130%","SNAP","185%","Other Nutrition Program","63.3%","16.1%","20.6%","19.8%","  610 ","89%","11%","$2.74","$801,000.00"
"18113","IN","Noble County, Indiana","10.3%","  4,880 ","130%","SNAP","185%","Other Nutrition Program","57.4%","25.0%","17.6%","16.6%","  2,030 ","82%","18%","$2.76","$2,301,000.00"
"18115","IN","Ohio County, Indiana","10.6%","  640 ","130%","SNAP","185%","Other Nutrition Program","36.1%","14.9%","49.0%","14.0%","  170 ","51%","49%","$2.81","$307,000.00"
"18117","IN","Orange County, Indiana","13.8%","  2,710 ","130%","SNAP","185%","Other Nutrition Program","62.7%","19.8%","17.5%","20.6%","  970 ","85%","16%","$2.56","$1,186,000.00"
"18119","IN","Owen County, Indiana","13.1%","  2,760 ","130%","SNAP","185%","Other Nutrition Program","58.3%","15.7%","26.1%","20.0%","  900 ","77%","23%","$3.17","$1,497,000.00"
"18121","IN","Parke County, Indiana","13.4%","  2,280 ","130%","SNAP","185%","Other Nutrition Program","57.5%","22.3%","20.2%","18.8%","  680 ","96%","4%","$2.63","$1,024,000.00"
"18123","IN","Perry County, Indiana","13.1%","  2,520 ","130%","SNAP","185%","Other Nutrition Program","56.2%","13.0%","30.8%","19.1%","  770 ","77%","23%","$2.66","$1,145,000.00"
"18125","IN","Pike County, Indiana","11.0%","  1,380 ","130%","SNAP","185%","Other Nutrition Program","54.7%","14.8%","30.6%","17.9%","  510 ","74%","26%","$2.75","$648,000.00"
"18127","IN","Porter County, Indiana","10.7%","  17,900 ","130%","SNAP","185%","Other Nutrition Program","46.0%","10.2%","43.8%","15.9%","  6,080 ","55%","45%","$2.93","$8,976,000.00"
"18129","IN","Posey County, Indiana","10.4%","  2,660 ","130%","SNAP","185%","Other Nutrition Program","43.5%","9.1%","47.4%","15.3%","  880 ","51%","49%","$3.03","$1,375,000.00"
"18131","IN","Pulaski County, Indiana","12.3%","  1,590 ","130%","SNAP","185%","Other Nutrition Program","58.1%","22.8%","19.1%","18.6%","  560 ","91%","10%","$2.58","$700,000.00"
"18133","IN","Putnam County, Indiana","11.9%","  4,490 ","130%","SNAP","185%","Other Nutrition Program","39.3%","16.0%","44.6%","17.0%","  1,240 ","65%","35%","$2.51","$1,922,000.00"
"18135","IN","Randolph County, Indiana","13.3%","  3,390 ","130%","SNAP","185%","Other Nutrition Program","67.2%","12.6%","20.2%","20.4%","  1,230 ","88%","12%","$2.33","$1,347,000.00"
"18137","IN","Ripley County, Indiana","11.4%","  3,280 ","130%","SNAP","185%","Other Nutrition Program","46.9%","20.4%","32.7%","17.2%","  1,180 ","69%","31%","$2.63","$1,473,000.00"
"18139","IN","Rush County, Indiana","13.7%","  2,320 ","130%","SNAP","185%","Other Nutrition Program","64.4%","10.2%","25.3%","19.5%","  760 ","79%","21%","$2.62","$1,041,000.00"
"18141","IN","St. Joseph County, Indiana","14.7%","  39,300 ","130%","SNAP","185%","Other Nutrition Program","59.2%","14.4%","26.3%","18.8%","  12,130 ","74%","26%","$2.80","$18,788,000.00"
"18143","IN","Scott County, Indiana","12.9%","  3,060 ","130%","SNAP","185%","Other Nutrition Program","59.0%","14.5%","26.5%","19.2%","  1,050 ","74%","26%","$2.70","$1,413,000.00"
"18145","IN","Shelby County, Indiana","11.8%","  5,260 ","130%","SNAP","185%","Other Nutrition Program","56.7%","17.2%","26.1%","17.1%","  1,770 ","76%","24%","$2.53","$2,275,000.00"
"18147","IN","Spencer County, Indiana","10.5%","  2,180 ","130%","SNAP","185%","Other Nutrition Program","44.4%","18.7%","37.0%","15.8%","  750 ","67%","33%","$2.66","$993,000.00"
"18149","IN","Starke County, Indiana","12.7%","  2,940 ","130%","SNAP","185%","Other Nutrition Program","64.1%","21.1%","14.8%","20.1%","  1,070 ","87%","13%","$2.66","$1,336,000.00"
"18151","IN","Steuben County, Indiana","10.7%","  3,670 ","130%","SNAP","185%","Other Nutrition Program","49.5%","25.2%","25.3%","16.0%","  1,160 ","75%","25%","$2.59","$1,626,000.00"
"18153","IN","Sullivan County, Indiana","15.1%","  3,170 ","130%","SNAP","185%","Other Nutrition Program","57.5%","13.7%","28.8%","20.9%","  910 ","80%","20%","$2.73","$1,480,000.00"
"18155","IN","Switzerland County, Indiana","15.3%","  1,600 ","130%","SNAP","185%","Other Nutrition Program","71.9%","12.3%","15.8%","23.1%","  600 ","88%","12%","$2.70","$738,000.00"
"18157","IN","Tippecanoe County, Indiana","15.8%","  29,000 ","130%","SNAP","185%","Other Nutrition Program","62.0%","9.6%","28.4%","17.3%","  6,560 ","72%","28%","$2.79","$13,813,000.00"
"18159","IN","Tipton County, Indiana","10.3%","  1,590 ","130%","SNAP","185%","Other Nutrition Program","51.2%","17.6%","31.2%","17.1%","  570 ","81%","19%","$2.93","$795,000.00"
"18161","IN","Union County, Indiana","11.7%","  840 ","130%","SNAP","185%","Other Nutrition Program","55.7%","21.9%","22.4%","15.9%","  270 ","83%","17%","$2.89","$414,000.00"
"18163","IN","Vanderburgh County, Indiana","15.4%","  28,030 ","130%","SNAP","185%","Other Nutrition Program","59.0%","15.7%","25.3%","19.3%","  7,680 ","79%","21%","$2.75","$13,168,000.00"
"18165","IN","Vermillion County, Indiana","13.6%","  2,140 ","130%","SNAP","185%","Other Nutrition Program","50.3%","22.0%","27.7%","19.4%","  680 ","67%","33%","$2.62","$958,000.00"
"18167","IN","Vigo County, Indiana","16.9%","  18,240 ","130%","SNAP","185%","Other Nutrition Program","63.1%","10.4%","26.5%","21.4%","  4,810 ","80%","20%","$2.68","$8,344,000.00"
"18169","IN","Wabash County, Indiana","12.1%","  3,900 ","130%","SNAP","185%","Other Nutrition Program","52.1%","17.0%","30.9%","19.2%","  1,330 ","76%","25%","$2.81","$1,874,000.00"
"18171","IN","Warren County, Indiana","10.4%","  860 ","130%","SNAP","185%","Other Nutrition Program","42.2%","17.8%","40.0%","16.2%","  290 ","65%","35%","$2.73","$401,000.00"
"18173","IN","Warrick County, Indiana","10.7%","  6,560 ","130%","SNAP","185%","Other Nutrition Program","48.8%","9.4%","41.8%","16.2%","  2,450 ","64%","36%","$2.82","$3,166,000.00"
"18175","IN","Washington County, Indiana","12.8%","  3,560 ","130%","SNAP","185%","Other Nutrition Program","60.4%","14.8%","24.8%","19.1%","  1,260 ","74%","26%","$2.49","$1,513,000.00"
"18177","IN","Wayne County, Indiana","15.6%","  10,550 ","130%","SNAP","185%","Other Nutrition Program","63.6%","15.2%","21.2%","21.5%","  3,210 ","80%","20%","$2.59","$4,661,000.00"
"18179","IN","Wells County, Indiana","11.1%","  3,090 ","130%","SNAP","185%","Other Nutrition Program","52.3%","16.2%","31.5%","17.7%","  1,210 ","76%","24%","$2.68","$1,414,000.00"
"18181","IN","White County, Indiana","9.9%","  2,410 ","130%","SNAP","185%","Other Nutrition Program","49.4%","23.5%","27.1%","15.5%","  880 ","69%","31%","$2.76","$1,136,000.00"
"18183","IN","Whitley County, Indiana","10.4%","  3,460 ","130%","SNAP","185%","Other Nutrition Program","49.0%","12.8%","38.2%","15.9%","  1,240 ","64%","36%","$2.51","$1,486,000.00"
"19001","IA","Adair County, Iowa","10.3%","  750 ","160%","SNAP","185%","Other Nutrition Program","55.3%","7.2%","37.4%","15.5%","  240 ","62%","38%","$2.93","$375,000.00"
"19003","IA","Adams County, Iowa","10.6%","  400 ","160%","SNAP","185%","Other Nutrition Program","55.2%","11.7%","33.1%","14.3%","  110 ","59%","41%","$2.76","$189,000.00"
"19005","IA","Allamakee County, Iowa","10.6%","  1,490 ","160%","SNAP","185%","Other Nutrition Program","57.8%","7.4%","34.8%","16.8%","  520 ","61%","40%","$2.73","$694,000.00"
"19007","IA","Appanoose County, Iowa","13.3%","  1,680 ","160%","SNAP","185%","Other Nutrition Program","61.9%","6.5%","31.6%","19.7%","  550 ","65%","35%","$2.45","$705,000.00"
"19009","IA","Audubon County, Iowa","10.8%","  630 ","160%","SNAP","185%","Other Nutrition Program","56.9%","8.3%","34.9%","16.8%","  200 ","65%","35%","$2.81","$302,000.00"
"19011","IA","Benton County, Iowa","10.0%","  2,580 ","160%","SNAP","185%","Other Nutrition Program","46.9%","7.4%","45.7%","15.6%","  990 ","55%","45%","$2.78","$1,228,000.00"
"19013","IA","Black Hawk County, Iowa","14.3%","  18,960 ","160%","SNAP","185%","Other Nutrition Program","58.2%","3.6%","38.2%","17.5%","  5,000 ","61%","40%","$2.74","$8,861,000.00"
"19015","IA","Boone County, Iowa","10.5%","  2,770 ","160%","SNAP","185%","Other Nutrition Program","57.7%","4.2%","38.1%","15.5%","  910 ","67%","33%","$2.91","$1,380,000.00"
"19017","IA","Bremer County, Iowa","9.6%","  2,360 ","160%","SNAP","185%","Other Nutrition Program","40.0%","4.9%","55.1%","14.3%","  780 ","42%","58%","$2.96","$1,192,000.00"
"19019","IA","Buchanan County, Iowa","10.5%","  2,210 ","160%","SNAP","185%","Other Nutrition Program","48.1%","6.7%","45.2%","15.9%","  890 ","49%","51%","$2.87","$1,083,000.00"
"19021","IA","Buena Vista County, Iowa","8.6%","  1,760 ","160%","SNAP","185%","Other Nutrition Program","77.6%","10.9%","11.5%","16.1%","  830 ","77%","23%","$2.80","$842,000.00"
"19023","IA","Butler County, Iowa","10.6%","  1,580 ","160%","SNAP","185%","Other Nutrition Program","46.5%","8.9%","44.6%","16.3%","  560 ","60%","40%","$2.77","$749,000.00"
"19025","IA","Calhoun County, Iowa","12.4%","  1,230 ","160%","SNAP","185%","Other Nutrition Program","59.1%","4.2%","36.7%","18.5%","  380 ","65%","35%","$2.71","$569,000.00"
"19027","IA","Carroll County, Iowa","10.1%","  2,080 ","160%","SNAP","185%","Other Nutrition Program","51.5%","7.1%","41.4%","14.3%","  710 ","54%","46%","$2.88","$1,023,000.00"
"19029","IA","Cass County, Iowa","12.3%","  1,660 ","160%","SNAP","185%","Other Nutrition Program","64.5%","1.4%","34.1%","20.7%","  620 ","69%","31%","$2.72","$771,000.00"
"19031","IA","Cedar County, Iowa","9.3%","  1,710 ","160%","SNAP","185%","Other Nutrition Program","45.4%","6.1%","48.4%","13.5%","  580 ","50%","50%","$2.82","$823,000.00"
"19033","IA","Cerro Gordo County, Iowa","11.8%","  5,120 ","160%","SNAP","185%","Other Nutrition Program","56.6%","5.1%","38.3%","16.8%","  1,510 ","61%","39%","$2.78","$2,430,000.00"
"19035","IA","Cherokee County, Iowa","11.3%","  1,320 ","160%","SNAP","185%","Other Nutrition Program","57.7%","5.7%","36.6%","16.8%","  410 ","65%","35%","$2.85","$644,000.00"
"19037","IA","Chickasaw County, Iowa","10.7%","  1,300 ","160%","SNAP","185%","Other Nutrition Program","62.6%","6.6%","30.7%","16.0%","  460 ","70%","30%","$2.78","$619,000.00"
"19039","IA","Clarke County, Iowa","11.4%","  1,060 ","160%","SNAP","185%","Other Nutrition Program","63.3%","4.1%","32.6%","18.9%","  420 ","61%","40%","$2.93","$531,000.00"
"19041","IA","Clay County, Iowa","11.7%","  1,930 ","160%","SNAP","185%","Other Nutrition Program","59.0%","7.5%","33.5%","17.7%","  670 ","66%","34%","$2.92","$962,000.00"
"19043","IA","Clayton County, Iowa","11.2%","  1,990 ","160%","SNAP","185%","Other Nutrition Program","61.3%","6.0%","32.8%","17.1%","  670 ","69%","31%","$2.79","$949,000.00"
"19045","IA","Clinton County, Iowa","12.8%","  6,120 ","160%","SNAP","185%","Other Nutrition Program","58.4%","3.2%","38.4%","18.3%","  2,020 ","61%","40%","$2.59","$2,709,000.00"
"19047","IA","Crawford County, Iowa","10.8%","  1,850 ","160%","SNAP","185%","Other Nutrition Program","74.9%","4.6%","20.5%","20.0%","  890 ","71%","29%","$2.79","$882,000.00"
"19049","IA","Dallas County, Iowa","8.3%","  6,450 ","160%","SNAP","185%","Other Nutrition Program","38.8%","5.2%","56.0%","11.7%","  2,590 ","35%","65%","$2.98","$3,282,000.00"
"19051","IA","Davis County, Iowa","13.2%","  1,150 ","160%","SNAP","185%","Other Nutrition Program","72.7%","27.3%","0.0%","21.4%","  550 ","83%","17%","$2.52","$495,000.00"
"19053","IA","Decatur County, Iowa","14.6%","  1,200 ","160%","SNAP","185%","Other Nutrition Program","69.8%","1.7%","28.5%","20.3%","  360 ","81%","20%","$2.66","$545,000.00"
"19055","IA","Delaware County, Iowa","10.0%","  1,750 ","160%","SNAP","185%","Other Nutrition Program","58.8%","2.8%","38.3%","16.2%","  680 ","69%","31%","$2.80","$836,000.00"
"19057","IA","Des Moines County, Iowa","14.1%","  5,660 ","160%","SNAP","185%","Other Nutrition Program","63.5%","2.4%","34.0%","20.1%","  1,850 ","69%","31%","$2.68","$2,592,000.00"
"19059","IA","Dickinson County, Iowa","10.2%","  1,740 ","160%","SNAP","185%","Other Nutrition Program","44.6%","6.8%","48.6%","14.7%","  490 ","48%","52%","$2.89","$859,000.00"
"19061","IA","Dubuque County, Iowa","11.9%","  11,470 ","160%","SNAP","185%","Other Nutrition Program","49.7%","4.4%","45.9%","16.7%","  3,720 ","56%","44%","$2.89","$5,668,000.00"
"19063","IA","Emmet County, Iowa","10.8%","  1,060 ","160%","SNAP","185%","Other Nutrition Program","60.2%","4.2%","35.7%","17.3%","  370 ","62%","38%","$3.05","$552,000.00"
"19065","IA","Fayette County, Iowa","12.1%","  2,470 ","160%","SNAP","185%","Other Nutrition Program","57.5%","5.1%","37.4%","18.1%","  790 ","61%","39%","$2.84","$1,197,000.00"
